TICKER,PUBLICATION_DATE,SUMMARY
TSLA,2017-08-07 06:15:00 +0000,Tesla Proposes $1.5 Bln Offering Of Senior Notes - Quick Facts
TSLA,2017-08-07 04:04:12 +0000,"Most owners of electric vehicles charge them overnight at home, but a few companies are looking ahead to an era of rapid adoptionâ€”and building a charging-station infrastructure."
TSLA,2017-08-07 03:25:00 +0000,"From luxury cars to family haulers, these 10 fast cars are way quicker than they need to be -- and that's just the way we like it."
TSLA,2017-08-06 22:21:00 +0000,"Despite being very different cars, both the tech and car media immediately drew comparisons between the the Tesla Model 3 and Chevy Bolt."
TSLA,2017-08-06 20:40:00 +0000,Investors await Tesla's earnings report on Wednesday.
TSLA,2017-08-06 19:50:37 +0000,Benzinga has featured a look at many investor favorite stocks over the past week. Bullish calls included a look at the iPhone maker and at a top biotech. Bearish calls featured the leading electric vehicle ...
TSLA,2017-08-06 19:40:10 +0000,This weekend's Barron's offers advice from a panel of experts on how to find surprisingly high yields. Other featured articles discuss a major airline that looks ready to take off and a cheap financial ...
TSLA,2017-08-06 17:00:00 +0000,Tesla continues to be a hot topic.
TSLA,2017-08-06 15:59:57 +0000,Every investor wants market crushing returns but they re not always easy to find Looking back at the stock market in recent past may offer some clues for the next ten bagger stock During that time no group of stocks has captured the market s imagination and generated
TSLA,2017-08-06 14:37:13 +0000,"Elon Musk is the chief executive of a public company worth $53 billion and counting, but at many points in Tesla Inc.â€™s earnings conference call on Wednesday, he sounded more like a startup founder with ..."
TSLA,2017-08-06 14:31:00 +0000,A combination of visionary leadership and huge growth and opportunity appear to be why these stocks have been so successful.
TSLA,2017-08-06 14:07:00 +0000,â€¢ Elon Musk is both an autodidact and a didact at heart. â€¢ This might sound like an...
TSLA,2017-08-06 13:59:45 +0000,Late last month Tesla NASDAQ TSLA handed over the first 30 Model 3 sedans to employee customers at a very public launch event Now the electric vehicle pioneer faces the grueling task of ramping production from an average of a little more than 100 per week in the third quarter
TSLA,2017-08-06 12:46:40 +0000,Here are MarketWatch articles to read this weekend.
TSLA,2017-08-06 12:29:00 +0000,"&quot;When we launched Model X 75D, it had a low gross margin. As we&apos;ve achieved efficiencies, we are able to lower the price and pass along more value to our customers.&quot;"
TSLA,2017-08-06 12:15:00 +0000,"In theory, the Tesla Model 3 is an affordable $35,000 car. But to get a Model 3 worthy of all the hype, buyers will have to shell out a lot more money."
TSLA,2017-08-06 11:59:45 +0000,It was a wild week in the markets with earnings season continuing to chug along in full force Investors were also gifted with a solid jobs report for July The U S created 209 000 new jobs last month topping Wall Street forecasts of 175 000 That was good enough to send the
TSLA,2017-08-06 10:17:00 +0000,"As the Dow set another record close, three companies were making big headlines or big moves this week -- here are the details."
TSLA,2017-08-05 22:58:47 +0000,On this Market Foolery podcast host Chris Hill and Motley Fool One s Bill Mann 160 discuss two very different companies with two wildly different places in the market today As electric car innovator Tesla NASDAQ TSLA begins to deliver its long awaited Model 3
TSLA,2017-08-05 21:00:00 +0000,"For the electric-car maker, outperformance in Q2 was just the prologue to the real challenge. For the generic-drug maker, the news just keeps getting worse."
TSLA,2017-08-05 18:16:00 +0000,Two of the biggest pieces of Tesla EV news this week were media hype about Model 3 cancellations and the acceleration of Model Y development.
TSLA,2017-08-05 15:59:50 +0000,After First Solar NASDAQ FSLR reported its earnings last week and SunPower NASDAQ SPWR reported this week we re starting to get a clearer picture of what the second quarter looked like for solar companies 160 The market s reaction to the two reports couldn
TSLA,2017-08-05 15:40:00 +0000,Tesla's first mass-market electric car appears to be years ahead of GM's Chevy Bolt and other rivals.
TSLA,2017-08-05 14:58:49 +0000,Domini Social Investments LLC New Purchases FSLR SPWR Reduced Positions TSLA Sold Out RUN FIT New Purchases FSLR SPWR New Purchases FSLR SPWR Reduced Positions TSLA Reduced Positions TSLA
TSLA,2017-08-05 14:44:00 +0000,"Earnings season is in high gear, and Tesla had a lot to say about its own future in solar energy."
TSLA,2017-08-05 14:43:28 +0000,Tesla has brought onlineÂ aÂ massive $5-billion lithium-ion battery factory in Nevada...
TSLA,2017-08-05 13:46:00 +0000,A brief look at how Tesla is spending money on Model 3 production and what this means for investors.
TSLA,2017-08-05 09:50:30 +0000,"Tesla Inc on Friday lowered the base price of its Model X SUV to $79,500 and said improving margins were behind the move, which came as the automaker is ramping up production of its new lower-priced Model 3.  Some analysts have been concerned that the launch of the Model 3, whose base price is $35,000, would steer some potential buyers away from the Model X SUV to that lower-priced sedan.  ""When we launched Model X 75D, it had a low gross margin."
TSLA,2017-08-05 03:46:41 +0000,"With luxury auto makersâ€”from Porsche to Aston Martinâ€”poised to release electric sports cars that upend earnest eco-clichÃ©s, going green will soon entail going startlingly fast"
TSLA,2017-08-05 00:55:00 +0000,"Tesla is all about the electric car, but BMW, Mercedes, Ford, Nissan and GM are gaining speed in the sector."
TSLA,2017-08-05 00:54:12 +0000,"Now that Tesla has announced detailed pricing for its Solar Roof, which the company started rolling out in August, potential customers can get an estimate on an installation using the companyâ€™s o..."
TSLA,2017-08-04 23:35:00 +0000,Few details -- and even fewer numbers -- were given.
TSLA,2017-08-04 23:29:00 +0000,The Dow had a record-making week.
TSLA,2017-08-04 22:01:59 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Last week Facebook Inc NASDAQ FB CEO Mark Zuckerberg and Tesla Inc NASDAQ TSLA CEO Elon Musk proved they re just as likely to get into war on a social networking site as the rest of us Granted
TSLA,2017-08-04 21:53:45 +0000,&quot;We would like to accelerate the development of this technology&quot;
TSLA,2017-08-04 21:40:15 +0000,"Tesla CEO Elon Muskâ€™s worth increased $5 billion during the past nine days to become the 37th wealthiest person in the world.  Musk is now worth $21.3 billion , according to Bloomberg data.  The $5 billion uptick comes in part from the 7 percent Tesla stock surge on Thursday, despite the Palo Alto company posting its single worst quarterly loss in its history as a public company."
TSLA,2017-08-04 21:36:36 +0000,He clarified his back and forth with Mark Zuckerberg.
TSLA,2017-08-04 20:59:02 +0000,"US electric carmaker Tesla (TSLA) released its 2Q17 earnings on August 2. That day, TSLA stock closed at $325.89 per share, rising ~2.0% from the previous dayâ€™s closing price."
TSLA,2017-08-04 20:49:57 +0000,"Tesla Inc (TSLA.O) on Friday lowered the base price of its Model X SUV to $79,500 and said improving margins were behind the move, which came as the automaker is ramping up production of its new lower-priced Model 3.  Some analysts have been concerned that the launch of the Model 3, whose base price is $35,000, would steer some potential buyers away from the Model X SUV to that lower-priced sedan.  ""When we launched Model X 75D, it had a low gross margin."
TSLA,2017-08-04 20:34:00 +0000,The Swedish company plans to sell its residential battery packs with solar panels.
TSLA,2017-08-04 20:26:59 +0000,"Tesla Inc. shares ended Friday with their best weekly gains since April, as the stock continued to receive a lift from the Silicon Valley car makerâ€™s quarterly results and launch of Model 3 production...."
TSLA,2017-08-04 20:06:00 +0000,These are some hot names.
TSLA,2017-08-04 20:02:13 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips After a 25 plus move higher this year many investors are starting to get nervous about the odds of additional upside in emerging market equities The market however is sending far different signals The
TSLA,2017-08-04 19:58:00 +0000,CNBC's Contessa Brewer looks back at the week's top business and financial stories.
TSLA,2017-08-04 19:35:00 +0000,"'The safest SUV ever' now costs a cool $79,500 with basic features."
TSLA,2017-08-04 19:02:10 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Tesla Inc 160 NASDAQ TSLA has started delivering 160 the much anticipated Model 3 which has an entry level price tag of 35 000 Even before 160 production of the car started the
TSLA,2017-08-04 19:01:46 +0000,"Gene Munster â€“ sharing his stance from his research-driven, venture capital firm Loup Ventures â€“ offers a take on Tesla Inc (NASDAQ:TSLA), expecting that this is a chapter tale that will take time to brew and build.  With three gigafactories to be launched over the next three to six years from the electric car giant, it is clear to Munster that Tesla is staking its claim in the self-driving car arena.  No other auto manufacturer is close on breaking EV battery production ground quite like CEO Elon Musk's brainchild."
TSLA,2017-08-04 18:20:00 +0000,"Fresh after delivering the first set of Model 3 cars, Tesla has installed the first solar roofs on employee homes."
TSLA,2017-08-04 18:17:36 +0000,"Volkswagen (VOWG_p.DE) the world's largest carmaker by sales, is looking to loss-making startup Tesla (TSLA.O) for inspiration on  how to improve its core business, the VW brand's chief executive Herbert Diess said in an interview published on VW's website.  Asked who VWâ€™s main competitors are, Diess told an internal company publication: â€œIn the old world it is Toyota, Hyundai, and the French carmakers.  Tesla, headed by Elon Musk, has shaken up the auto industry with its ambition to build a mass market for electric cars, posing a competitive threat to established carmakers, which remain reliant on producing cars with combustion engines."
TSLA,2017-08-04 18:02:56 +0000,InvestorPlace Stock Market News Stock Advice amp Trading Tips Tesla Inc NASDAQ TSLA CEO Elon Musk surprised many earlier this year when he announced that the upcoming Model Y SUV crossover would be based on a completely different architecture It
TSLA,2017-08-04 16:12:26 +0000,"Dear reader, In the Stanford marshmallow test of the 1960s, pre-school children were invited to sit down in front of a plate of the sweets and asked to choose between eating one now or two later on. The ..."
TSLA,2017-08-04 16:03:12 +0000,Tesla s NASDAQ TSLA second quarter update sent shares soaring higher on Thursday Investors seemed to like the company s better than expected financial results as well as management s reassurance that Tesla is on schedule with its Model 3 production ramp But some of the
TSLA,2017-08-04 16:01:41 +0000,Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Extended Market ETF Symbol VXF where we have detected an approximate 82 0 million dollar outflow that s a 1 6 decrease week over week from 49 447
TSLA,2017-08-04 15:58:55 +0000,Jaffetilchin Investment Partners LLC New Purchases PFF JAZZ GLW MAN MBLY OTEX TTC CP EMB ATVI Added Positions OPK BAX LRCX RCL ALGN VEEV CSX LOW AMAT TMK Reduced Positions ITOT VTI FDL DSL IWF IWD IVV IJH XLI XLB
